type,run,year,Ne,year_meaning,Ne_meaning
bootstrap,run17,100,9257810266,t_bot,ncont
bootstrap,run17,0,9257810266,0,ncont
bootstrap,run18,1000000,65079,1000000,nhist
bootstrap,run18,162106,65079,t_exp+1,nhist
bootstrap,run18,162105,1142166,t_exp,nrec
bootstrap,run18,387,1142166,t_rec+1,nrec
bootstrap,run18,386,3919,t_rec+1,nalb
bootstrap,run18,101,3919,t_bot+1,nalb
bootstrap,run18,100,10000000000,t_bot,ncont
bootstrap,run18,0,10000000000,0,ncont
bootstrap,run19,1000000,74745,1000000,nhist
bootstrap,run19,147474,74745,t_exp+1,nhist
bootstrap,run19,147473,1347164,t_exp,nrec
bootstrap,run19,501,1347164,t_rec+1,nrec
bootstrap,run19,500,4940,t_rec+1,nalb
bootstrap,run19,101,4940,t_bot+1,nalb
bootstrap,run19,100,10000000000,t_bot,ncont
bootstrap,run19,0,10000000000,0,ncont
bootstrap,run20,1000000,68489,1000000,nhist
bootstrap,run20,150792,68489,t_exp+1,nhist
bootstrap,run20,150791,1780702,t_exp,nrec
bootstrap,run20,484,1780702,t_rec+1,nrec
bootstrap,run20,483,3282,t_rec+1,nalb
bootstrap,run20,101,3282,t_bot+1,nalb
bootstrap,run20,100,10000000000,t_bot,ncont
bootstrap,run20,0,10000000000,0,ncont
bootstrap,run21,1000000,68231,1000000,nhist
bootstrap,run21,147754,68231,t_exp+1,nhist
bootstrap,run21,147753,2129367,t_exp,nrec
bootstrap,run21,494,2129367,t_rec+1,nrec
bootstrap,run21,493,4163,t_rec+1,nalb
bootstrap,run21,101,4163,t_bot+1,nalb
bootstrap,run21,100,10000000000,t_bot,ncont
bootstrap,run21,0,10000000000,0,ncont
bootstrap,run22,1000000,65868,1000000,nhist
bootstrap,run22,162694,65868,t_exp+1,nhist
bootstrap,run22,162693,967120,t_exp,nrec
bootstrap,run22,486,967120,t_rec+1,nrec
bootstrap,run22,485,5894,t_rec+1,nalb
bootstrap,run22,101,5894,t_bot+1,nalb
bootstrap,run22,100,10000000000,t_bot,ncont
bootstrap,run22,0,10000000000,0,ncont
bootstrap,run23,1000000,63154,1000000,nhist
bootstrap,run23,161728,63154,t_exp+1,nhist
bootstrap,run23,161727,1008334,t_exp,nrec
bootstrap,run23,498,1008334,t_rec+1,nrec
bootstrap,run23,497,5814,t_rec+1,nalb
bootstrap,run23,101,5814,t_bot+1,nalb
bootstrap,run23,100,370456906,t_bot,ncont
bootstrap,run23,0,370456906,0,ncont
bootstrap,run24,1000000,71287,1000000,nhist
bootstrap,run24,145617,71287,t_exp+1,nhist
bootstrap,run24,145616,3349818,t_exp,nrec
bootstrap,run24,498,3349818,t_rec+1,nrec
bootstrap,run24,497,3745,t_rec+1,nalb
bootstrap,run24,101,3745,t_bot+1,nalb
bootstrap,run24,100,91964015,t_bot,ncont
bootstrap,run24,0,91964015,0,ncont
bootstrap,run25,1000000,70724,1000000,nhist
bootstrap,run25,150810,70724,t_exp+1,nhist
bootstrap,run25,150809,1357327,t_exp,nrec
bootstrap,run25,499,1357327,t_rec+1,nrec
bootstrap,run25,498,4957,t_rec+1,nalb
bootstrap,run25,101,4957,t_bot+1,nalb
bootstrap,run25,100,10000000000,t_bot,ncont
bootstrap,run25,0,10000000000,0,ncont
bootstrap,run26,1000000,61151,1000000,nhist
bootstrap,run26,171016,61151,t_exp+1,nhist
bootstrap,run26,171015,895521,t_exp,nrec
bootstrap,run26,401,895521,t_rec+1,nrec
bootstrap,run26,400,4903,t_rec+1,nalb
bootstrap,run26,101,4903,t_bot+1,nalb
bootstrap,run26,100,1368483225,t_bot,ncont
bootstrap,run26,0,1368483225,0,ncont
bootstrap,run27,1000000,65082,1000000,nhist
bootstrap,run27,153704,65082,t_exp+1,nhist
bootstrap,run27,153703,1316014,t_exp,nrec
bootstrap,run27,498,1316014,t_rec+1,nrec
bootstrap,run27,497,5122,t_rec+1,nalb
bootstrap,run27,101,5122,t_bot+1,nalb
bootstrap,run27,100,24018091,t_bot,ncont
bootstrap,run27,0,24018091,0,ncont
bootstrap,run28,1000000,64613,1000000,nhist
bootstrap,run28,149559,64613,t_exp+1,nhist
bootstrap,run28,149558,1549553,t_exp,nrec
bootstrap,run28,387,1549553,t_rec+1,nrec
bootstrap,run28,386,3497,t_rec+1,nalb
bootstrap,run28,101,3497,t_bot+1,nalb
bootstrap,run28,100,10000000000,t_bot,ncont
bootstrap,run28,0,10000000000,0,ncont
bootstrap,run29,1000000,64080,1000000,nhist
bootstrap,run29,162333,64080,t_exp+1,nhist
bootstrap,run29,162332,989893,t_exp,nrec
bootstrap,run29,366,989893,t_rec+1,nrec
bootstrap,run29,365,4056,t_rec+1,nalb
bootstrap,run29,101,4056,t_bot+1,nalb
bootstrap,run29,100,527654214,t_bot,ncont
bootstrap,run29,0,527654214,0,ncont
bootstrap,run30,1000000,66458,1000000,nhist
bootstrap,run30,152436,66458,t_exp+1,nhist
bootstrap,run30,152435,1232571,t_exp,nrec
bootstrap,run30,467,1232571,t_rec+1,nrec
bootstrap,run30,466,5014,t_rec+1,nalb
bootstrap,run30,101,5014,t_bot+1,nalb
bootstrap,run30,100,555258252,t_bot,ncont
bootstrap,run30,0,555258252,0,ncont
bootstrap,run31,1000000,70460,1000000,nhist
bootstrap,run31,146663,70460,t_exp+1,nhist
bootstrap,run31,146662,1254202,t_exp,nrec
bootstrap,run31,501,1254202,t_rec+1,nrec
bootstrap,run31,500,5471,t_rec+1,nalb
bootstrap,run31,101,5471,t_bot+1,nalb
bootstrap,run31,100,1979176319,t_bot,ncont
bootstrap,run31,0,1979176319,0,ncont
bootstrap,run32,1000000,60925,1000000,nhist
bootstrap,run32,165833,60925,t_exp+1,nhist
bootstrap,run32,165832,909145,t_exp,nrec
bootstrap,run32,430,909145,t_rec+1,nrec
bootstrap,run32,429,5333,t_rec+1,nalb
bootstrap,run32,101,5333,t_bot+1,nalb
bootstrap,run32,100,10000000000,t_bot,ncont
bootstrap,run32,0,10000000000,0,ncont
bootstrap,run33,1000000,73473,1000000,nhist
bootstrap,run33,149407,73473,t_exp+1,nhist
bootstrap,run33,149406,1138360,t_exp,nrec
bootstrap,run33,456,1138360,t_rec+1,nrec
bootstrap,run33,455,4897,t_rec+1,nalb
bootstrap,run33,101,4897,t_bot+1,nalb
bootstrap,run33,100,10000000000,t_bot,ncont
bootstrap,run33,0,10000000000,0,ncont
bootstrap,run34,1000000,67136,1000000,nhist
bootstrap,run34,150337,67136,t_exp+1,nhist
bootstrap,run34,150336,1407252,t_exp,nrec
bootstrap,run34,483,1407252,t_rec+1,nrec
bootstrap,run34,482,4729,t_rec+1,nalb
bootstrap,run34,101,4729,t_bot+1,nalb
bootstrap,run34,100,1801259291,t_bot,ncont
bootstrap,run34,0,1801259291,0,ncont
bootstrap,run35,1000000,62432,1000000,nhist
bootstrap,run35,157245,62432,t_exp+1,nhist
bootstrap,run35,157244,1382102,t_exp,nrec
bootstrap,run35,493,1382102,t_rec+1,nrec
bootstrap,run35,492,4872,t_rec+1,nalb
bootstrap,run35,100,4872,t_bot+1,nalb
bootstrap,run35,99,6530636,t_bot,ncont
bootstrap,run35,0,6530636,0,ncont
bootstrap,run36,1000000,66040,1000000,nhist
bootstrap,run36,151522,66040,t_exp+1,nhist
bootstrap,run36,151521,1734369,t_exp,nrec
bootstrap,run36,501,1734369,t_rec+1,nrec
bootstrap,run36,500,4517,t_rec+1,nalb
bootstrap,run36,101,4517,t_bot+1,nalb
bootstrap,run36,100,1115901446,t_bot,ncont
bootstrap,run36,0,1115901446,0,ncont
bootstrap,run37,1000000,68709,1000000,nhist
bootstrap,run37,143247,68709,t_exp+1,nhist
bootstrap,run37,143246,1395709,t_exp,nrec
bootstrap,run37,450,1395709,t_rec+1,nrec
bootstrap,run37,449,4709,t_rec+1,nalb
bootstrap,run37,101,4709,t_bot+1,nalb
bootstrap,run37,100,2735306,t_bot,ncont
bootstrap,run37,0,2735306,0,ncont
bootstrap,run38,1000000,60068,1000000,nhist
bootstrap,run38,177226,60068,t_exp+1,nhist
bootstrap,run38,177225,722480,t_exp,nrec
bootstrap,run38,360,722480,t_rec+1,nrec
bootstrap,run38,359,5325,t_rec+1,nalb
bootstrap,run38,94,5325,t_bot+1,nalb
bootstrap,run38,93,40621662,t_bot,ncont
bootstrap,run38,0,40621662,0,ncont
bootstrap,run39,1000000,68405,1000000,nhist
bootstrap,run39,146237,68405,t_exp+1,nhist
bootstrap,run39,146236,1695531,t_exp,nrec
bootstrap,run39,501,1695531,t_rec+1,nrec
bootstrap,run39,500,4727,t_rec+1,nalb
bootstrap,run39,101,4727,t_bot+1,nalb
bootstrap,run39,100,10000000000,t_bot,ncont
bootstrap,run39,0,10000000000,0,ncont
bootstrap,run40,1000000,68168,1000000,nhist
bootstrap,run40,154653,68168,t_exp+1,nhist
bootstrap,run40,154652,1388904,t_exp,nrec
bootstrap,run40,284,1388904,t_rec+1,nrec
bootstrap,run40,283,2262,t_rec+1,nalb
bootstrap,run40,101,2262,t_bot+1,nalb
bootstrap,run40,100,105696650,t_bot,ncont
bootstrap,run40,0,105696650,0,ncont
bootstrap,run41,1000000,64916,1000000,nhist
bootstrap,run41,157159,64916,t_exp+1,nhist
bootstrap,run41,157158,1237355,t_exp,nrec
bootstrap,run41,501,1237355,t_rec+1,nrec
bootstrap,run41,500,5244,t_rec+1,nalb
bootstrap,run41,101,5244,t_bot+1,nalb
bootstrap,run41,100,10000000000,t_bot,ncont
bootstrap,run41,0,10000000000,0,ncont
bootstrap,run42,1000000,34345,1000000,nhist
bootstrap,run42,348154,34345,t_exp+1,nhist
bootstrap,run42,348153,479732,t_exp,nrec
bootstrap,run42,487,479732,t_rec+1,nrec
bootstrap,run42,486,13580,t_rec+1,nalb
bootstrap,run42,11,13580,t_bot+1,nalb
bootstrap,run42,10,251356,t_bot,ncont
bootstrap,run42,0,251356,0,ncont
bootstrap,run43,1000000,64644,1000000,nhist
bootstrap,run43,157550,64644,t_exp+1,nhist
bootstrap,run43,157549,1268268,t_exp,nrec
bootstrap,run43,501,1268268,t_rec+1,nrec
bootstrap,run43,500,5182,t_rec+1,nalb
bootstrap,run43,101,5182,t_bot+1,nalb
bootstrap,run43,100,431294674,t_bot,ncont
bootstrap,run43,0,431294674,0,ncont
bootstrap,run44,1000000,66931,1000000,nhist
bootstrap,run44,157869,66931,t_exp+1,nhist
bootstrap,run44,157868,1102408,t_exp,nrec
bootstrap,run44,497,1102408,t_rec+1,nrec
bootstrap,run44,496,5453,t_rec+1,nalb
bootstrap,run44,101,5453,t_bot+1,nalb
bootstrap,run44,100,141439452,t_bot,ncont
bootstrap,run44,0,141439452,0,ncont
bootstrap,run45,1000000,67332,1000000,nhist
bootstrap,run45,143418,67332,t_exp+1,nhist
bootstrap,run45,143417,11693062,t_exp,nrec
bootstrap,run45,488,11693062,t_rec+1,nrec
bootstrap,run45,487,3307,t_rec+1,nalb
bootstrap,run45,101,3307,t_bot+1,nalb
bootstrap,run45,100,482181609,t_bot,ncont
bootstrap,run45,0,482181609,0,ncont
bootstrap,run46,1000000,64328,1000000,nhist
bootstrap,run46,167537,64328,t_exp+1,nhist
bootstrap,run46,167536,732251,t_exp,nrec
bootstrap,run46,492,732251,t_rec+1,nrec
bootstrap,run46,491,9210,t_rec+1,nalb
bootstrap,run46,28,9210,t_bot+1,nalb
bootstrap,run46,27,10000000000,t_bot,ncont
bootstrap,run46,0,10000000000,0,ncont
bootstrap,run47,1000000,65633,1000000,nhist
bootstrap,run47,153946,65633,t_exp+1,nhist
bootstrap,run47,153945,1213727,t_exp,nrec
bootstrap,run47,501,1213727,t_rec+1,nrec
bootstrap,run47,500,5513,t_rec+1,nalb
bootstrap,run47,101,5513,t_bot+1,nalb
bootstrap,run47,100,10000000000,t_bot,ncont
bootstrap,run47,0,10000000000,0,ncont
bootstrap,run48,1000000,67819,1000000,nhist
bootstrap,run48,154638,67819,t_exp+1,nhist
bootstrap,run48,154637,1224022,t_exp,nrec
bootstrap,run48,501,1224022,t_rec+1,nrec
bootstrap,run48,500,5271,t_rec+1,nalb
bootstrap,run48,98,5271,t_bot+1,nalb
bootstrap,run48,97,10000000000,t_bot,ncont
bootstrap,run48,0,10000000000,0,ncont
bootstrap,run49,1000000,63352,1000000,nhist
bootstrap,run49,151978,63352,t_exp+1,nhist
bootstrap,run49,151977,1848574,t_exp,nrec
bootstrap,run49,412,1848574,t_rec+1,nrec
bootstrap,run49,411,3458,t_rec+1,nalb
bootstrap,run49,101,3458,t_bot+1,nalb
bootstrap,run49,100,35726240,t_bot,ncont
bootstrap,run49,0,35726240,0,ncont
bootstrap,run50,1000000,67735,1000000,nhist
bootstrap,run50,152897,67735,t_exp+1,nhist
bootstrap,run50,152896,1232461,t_exp,nrec
bootstrap,run50,487,1232461,t_rec+1,nrec
bootstrap,run50,486,5172,t_rec+1,nalb
bootstrap,run50,101,5172,t_bot+1,nalb
bootstrap,run50,100,62544891,t_bot,ncont
bootstrap,run50,0,62544891,0,ncont
bootstrap,run51,1000000,62205,1000000,nhist
bootstrap,run51,163165,62205,t_exp+1,nhist
bootstrap,run51,163164,832614,t_exp,nrec
bootstrap,run51,497,832614,t_rec+1,nrec
bootstrap,run51,496,7053,t_rec+1,nalb
bootstrap,run51,101,7053,t_bot+1,nalb
bootstrap,run51,100,10000000000,t_bot,ncont
bootstrap,run51,0,10000000000,0,ncont
bootstrap,run52,1000000,70358,1000000,nhist
bootstrap,run52,146457,70358,t_exp+1,nhist
bootstrap,run52,146456,1250095,t_exp,nrec
bootstrap,run52,482,1250095,t_rec+1,nrec
bootstrap,run52,481,5119,t_rec+1,nalb
bootstrap,run52,101,5119,t_bot+1,nalb
bootstrap,run52,100,10000000000,t_bot,ncont
bootstrap,run52,0,10000000000,0,ncont
bootstrap,run53,1000000,71523,1000000,nhist
bootstrap,run53,155680,71523,t_exp+1,nhist
bootstrap,run53,155679,1182851,t_exp,nrec
bootstrap,run53,451,1182851,t_rec+1,nrec
bootstrap,run53,450,4744,t_rec+1,nalb
bootstrap,run53,101,4744,t_bot+1,nalb
bootstrap,run53,100,229056319,t_bot,ncont
bootstrap,run53,0,229056319,0,ncont
bootstrap,run54,1000000,74855,1000000,nhist
bootstrap,run54,142019,74855,t_exp+1,nhist
bootstrap,run54,142018,1212186,t_exp,nrec
bootstrap,run54,395,1212186,t_rec+1,nrec
bootstrap,run54,394,3877,t_rec+1,nalb
bootstrap,run54,101,3877,t_bot+1,nalb
bootstrap,run54,100,52510740,t_bot,ncont
bootstrap,run54,0,52510740,0,ncont
bootstrap,run55,1000000,72235,1000000,nhist
bootstrap,run55,151033,72235,t_exp+1,nhist
bootstrap,run55,151032,1876565,t_exp,nrec
bootstrap,run55,501,1876565,t_rec+1,nrec
bootstrap,run55,500,4227,t_rec+1,nalb
bootstrap,run55,100,4227,t_bot+1,nalb
bootstrap,run55,99,240690,t_bot,ncont
bootstrap,run55,0,240690,0,ncont
bootstrap,run56,1000000,68423,1000000,nhist
bootstrap,run56,150494,68423,t_exp+1,nhist
bootstrap,run56,150493,1207062,t_exp,nrec
bootstrap,run56,501,1207062,t_rec+1,nrec
bootstrap,run56,500,5668,t_rec+1,nalb
bootstrap,run56,101,5668,t_bot+1,nalb
bootstrap,run56,100,7467988211,t_bot,ncont
bootstrap,run56,0,7467988211,0,ncont
bootstrap,run57,1000000,58774,1000000,nhist
bootstrap,run57,177490,58774,t_exp+1,nhist
bootstrap,run57,177489,816472,t_exp,nrec
bootstrap,run57,404,816472,t_rec+1,nrec
bootstrap,run57,403,5315,t_rec+1,nalb
bootstrap,run57,101,5315,t_bot+1,nalb
bootstrap,run57,100,10000000000,t_bot,ncont
bootstrap,run57,0,10000000000,0,ncont
bootstrap,run58,1000000,10239,1000000,nhist
bootstrap,run58,3682993,10239,t_exp+1,nhist
bootstrap,run58,3682992,429719,t_exp,nrec
bootstrap,run58,142,429719,t_rec+1,nrec
bootstrap,run58,141,1786,t_rec+1,nalb
bootstrap,run58,101,1786,t_bot+1,nalb
bootstrap,run58,100,1520241,t_bot,ncont
bootstrap,run58,0,1520241,0,ncont
bootstrap,run59,1000000,58567,1000000,nhist
bootstrap,run59,172495,58567,t_exp+1,nhist
bootstrap,run59,172494,664193,t_exp,nrec
bootstrap,run59,501,664193,t_rec+1,nrec
bootstrap,run59,500,10338,t_rec+1,nalb
bootstrap,run59,8,10338,t_bot+1,nalb
bootstrap,run59,7,31531410,t_bot,ncont
bootstrap,run59,0,31531410,0,ncont
bootstrap,run60,1000000,66225,1000000,nhist
bootstrap,run60,144906,66225,t_exp+1,nhist
bootstrap,run60,144905,1742926,t_exp,nrec
bootstrap,run60,501,1742926,t_rec+1,nrec
bootstrap,run60,500,4716,t_rec+1,nalb
bootstrap,run60,101,4716,t_bot+1,nalb
bootstrap,run60,100,10000000000,t_bot,ncont
bootstrap,run60,0,10000000000,0,ncont
bootstrap,run61,1000000,71709,1000000,nhist
bootstrap,run61,147877,71709,t_exp+1,nhist
bootstrap,run61,147876,1427199,t_exp,nrec
bootstrap,run61,501,1427199,t_rec+1,nrec
bootstrap,run61,500,4871,t_rec+1,nalb
bootstrap,run61,101,4871,t_bot+1,nalb
bootstrap,run61,100,610269149,t_bot,ncont
bootstrap,run61,0,610269149,0,ncont
bootstrap,run62,1000000,69835,1000000,nhist
bootstrap,run62,152550,69835,t_exp+1,nhist
bootstrap,run62,152549,1418845,t_exp,nrec
bootstrap,run62,501,1418845,t_rec+1,nrec
bootstrap,run62,500,4908,t_rec+1,nalb
bootstrap,run62,101,4908,t_bot+1,nalb
bootstrap,run62,100,10000000000,t_bot,ncont
bootstrap,run62,0,10000000000,0,ncont
bootstrap,run63,1000000,64266,1000000,nhist
bootstrap,run63,165909,64266,t_exp+1,nhist
bootstrap,run63,165908,996208,t_exp,nrec
bootstrap,run63,481,996208,t_rec+1,nrec
bootstrap,run63,480,5547,t_rec+1,nalb
bootstrap,run63,101,5547,t_bot+1,nalb
bootstrap,run63,100,505845383,t_bot,ncont
bootstrap,run63,0,505845383,0,ncont
bootstrap,run64,1000000,64207,1000000,nhist
bootstrap,run64,155157,64207,t_exp+1,nhist
bootstrap,run64,155156,1035278,t_exp,nrec
bootstrap,run64,494,1035278,t_rec+1,nrec
bootstrap,run64,493,6021,t_rec+1,nalb
bootstrap,run64,101,6021,t_bot+1,nalb
bootstrap,run64,100,367699234,t_bot,ncont
bootstrap,run64,0,367699234,0,ncont
bootstrap,run65,1000000,65786,1000000,nhist
bootstrap,run65,157513,65786,t_exp+1,nhist
bootstrap,run65,157512,1031475,t_exp,nrec
bootstrap,run65,492,1031475,t_rec+1,nrec
bootstrap,run65,491,5887,t_rec+1,nalb
bootstrap,run65,101,5887,t_bot+1,nalb
bootstrap,run65,100,10000000000,t_bot,ncont
bootstrap,run65,0,10000000000,0,ncont
bootstrap,run66,1000000,73812,1000000,nhist
bootstrap,run66,183611,73812,t_exp+1,nhist
bootstrap,run66,183610,746994,t_exp,nrec
bootstrap,run66,141,746994,t_rec+1,nrec
bootstrap,run66,140,867,t_rec+1,nalb
bootstrap,run66,101,867,t_bot+1,nalb
bootstrap,run66,100,29268319,t_bot,ncont
bootstrap,run66,0,29268319,0,ncont
bootstrap,run67,1000000,78004,1000000,nhist
bootstrap,run67,134533,78004,t_exp+1,nhist
bootstrap,run67,134532,218914601,t_exp,nrec
bootstrap,run67,500,218914601,t_rec+1,nrec
bootstrap,run67,499,3268,t_rec+1,nalb
bootstrap,run67,101,3268,t_bot+1,nalb
bootstrap,run67,100,10000000000,t_bot,ncont
bootstrap,run67,0,10000000000,0,ncont
bootstrap,run68,1000000,52591,1000000,nhist
bootstrap,run68,219417,52591,t_exp+1,nhist
bootstrap,run68,219416,400065,t_exp,nrec
bootstrap,run68,112,400065,t_rec+1,nrec
bootstrap,run68,111,25063,t_rec+1,nalb
bootstrap,run68,63,25063,t_bot+1,nalb
bootstrap,run68,62,8179,t_bot,ncont
bootstrap,run68,0,8179,0,ncont
bootstrap,run69,1000000,69758,1000000,nhist
bootstrap,run69,160349,69758,t_exp+1,nhist
bootstrap,run69,160348,1239781,t_exp,nrec
bootstrap,run69,501,1239781,t_rec+1,nrec
bootstrap,run69,500,5061,t_rec+1,nalb
bootstrap,run69,98,5061,t_bot+1,nalb
bootstrap,run69,97,1362511742,t_bot,ncont
bootstrap,run69,0,1362511742,0,ncont
bootstrap,run70,1000000,71212,1000000,nhist
bootstrap,run70,143454,71212,t_exp+1,nhist
bootstrap,run70,143453,3568978,t_exp,nrec
bootstrap,run70,493,3568978,t_rec+1,nrec
bootstrap,run70,492,3652,t_rec+1,nalb
bootstrap,run70,101,3652,t_bot+1,nalb
bootstrap,run70,100,10000000000,t_bot,ncont
bootstrap,run70,0,10000000000,0,ncont
bootstrap,run71,1000000,72309,1000000,nhist
